Entreupeneur Profile,2016 Rank,Company,Category Detail,Franchise 500 Rank,Initial Investment,High,Change In Units 1 Yr,Change In Units 3 Yr,Founded,Franchising Since,Corporate Address,Ceo,Parent Company,About,Net Worth Requirement,Liquid Cash Requirement,Initial Franchise Fee,Financing Options,Veteran Incentives,Previous Ranks,Highest Rank,Lowest Rank,Where Seeking Franchisees,Operations
https://www.entrepreneur.com/franchises/dippindotsfranchisingllc/289468,312,Dippin' Dots Franchising LLC,"Specialty ice cream, frozen yogurt, ices, sorbet",#312 Franchise 500,"$112,204 ","$376,950 ",,+2.3% +3 UNITS,1988,1999 (17 Years),"2775 W. Park Dr. Paducah, KY 42001",Michael Barrette,,"Dippin' Dots Franchising LLC;Research biotechnologist Curt Jones used his expertise in cryogenic freezing processes to find new ways to produce ice cream. After nearly a year of experimenting with the idea of flash-freezing his family's homemade ice cream, Jones created and sold his first cups of Dippin' Dots ice cream in 1988.;Because of Jones' flash-freezing process, Dippin' Dots ice cream forms into little balls (hence the term ""dots""), but unlike freeze-dried products, the ice cream can still melt.","$250,000 ","$80,000 ","$15,000 ","Dippin' Dots Franchising LLC has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",15% off franchise fee,2008 - 112;2009 - 175;2016 - 312;* Not all years were ranked,,,,Training Onsite: 2 days;Training at headquarters: 3 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Field Operations;Marketing Support;Ad Slicks;Regional Media;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/crunchfranchise/333837,313,Crunch Franchise,Fitness centers,#313 Franchise 500,"$304,500 ","$2,129,500 ",+27.3% +30 UNITS,+61.8% +68 UNITS,2010,2010 (6 Years),"1 Harbour Pl., #310 Portsmouth, NH 03801",Ben Midgley,,"Crunch Franchise;Franchising since 2010, Crunch fitness centers offer access to workout equipment, personal training, and a variety of classes to base members. Peak members, who pay a higher monthly membership fee, also receive tanning services, free guest passes, and access to an online fitness and nutrition program that includes meal planning, recipes, fitness videos and tools, and nutritional products.","$1,000,000 ","$300,000 - $400,000","$25,000 ",Crunch Franchise offers in-house financing to cover the following: franchise fee,33% off franchise fee & 33% off royalty fees,2014 - 400;2015 - 459;2016 - 313;* Not all years were ranked,,,,Training Onsite: 5 days;Training at headquarters: 3 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 15
https://www.entrepreneur.com/franchises/zoupsystemsllc/316647,314,Zoup! Systems LLC,"Soups, salads, sandwiches",#314 Franchise 500,"$386,650 ","$576,250 ",+16.0% +13 UNITS,+35.8% +29 UNITS,1998,2003 (13 Years),"28290 Franklin Rd. Southfield, MI 48034",Eric Ersher,,"Zoup! Systems LLC;The first Zoup! opened in 1998 in Southfield, MI, a suburb of Detroit. Over the next five years, the founders opened five more Detroit-area locations, and in 2003 they began to franchise the concept.;Zoup! restaurants feature 12 rotating daily varieties of soup, including low-fat, vegetarian, gluten-free and dairy-free options. Made-to-order salads, grilled sandwiches and baked goods are also available.","$350,000 - $400,000","$120,000 - $150,000","$39,900 ","Zoup! Systems LLC has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll","$2,500 off franchise fee",,300,332,internationally,Training Onsite: 10 days;Training at headquarters: 17 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 10 - 14
https://www.entrepreneur.com/franchises/learningrx/321449,315,LearningRx,"Learning enhancement, cognitive training, reading training",#315 Franchise 500,"$85,000 ","$198,000 ",,,1986,2003 (13 Years),"5085 List Dr., #200 Colorado Springs, CO 80919",Ken Gibson,,"LearningRx;In the 1980's, brothers Dr. Ken Gibson and Dr. Keith Gibson-- a specialist in visual processing and a clinical psychologist, respectively-- sought a way to help people with learning difficulties to learn more quickly and easily. They developed a series of short, intense training exercises to improve concentration and recall abilities. Once this method proved successful in trials, they continued to test and enhance the program with input from other specialists in education, medicine and psychology, in order to help students with attention problems, dyxlexia, memory problems and other learning disabilities to improve their cognitive skills.;Dr. Ken Gibson began franchising under the name LearningRx in 2003, and is currently the company's CEO.","$37,000 - $78,000","$37,000 - $78,000","$15,000 - $35,000","LearningRx has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, inventory, accounts receivable",10% off franchise fee,,263,478,throughout the US,Training Onsite: 4 days;Training at headquarters: 10 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 3 - 30
https://www.entrepreneur.com/franchises/precisiontuneautocare/282715,316,Precision Tune Auto Care,"Auto repair and maintenance, tires, engine diagnostics",#316 Franchise 500,"$127,000 ","$253,600 ",+0.3% +1 UNITS,,1975,1978 (38 Years),"748 Miller Dr. S.E. Leesburg, VA 20175",Robert Falconi,"Precision Tune, Inc.","Precision Tune Auto Care;Since its founding in 1975, Precision Tune Auto Care centers have provided motorists with a variety of car maintenance and light repair services. The chain’s locations throughout North America, South America and Asia perform maintenance and service on brakes, air conditioners, cooling systems and more. The company is traded on the NASDAQ exchange under the PACI symbol.","$300,000 ","$100,000 ","$25,000 ",Precision Tune Auto Care offers in-house financing to cover the following: franchise fee,"$15,000 off franchise fee, reduced royalty fee for first year",,153,326,worldwide,Training Onsite: 4 days;Training at headquarters: 10 days;Additional Training: Ongoing upon request;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;Absentee Ownership Allowed;Number of employees required to run: 5 - 8
https://www.entrepreneur.com/franchises/allegramarketingprintmail/282090,317,Allegra Marketing-Print-Mail,"Printing, marketing, mail, signs, promotional products",#317 Franchise 500,"$202,254 ","$558,027 ",,,1976,1977 (39 Years),"47585 Galleon Dr. Plymouth, MI 48170",Michael Marcantonio,Alliance Franchise Brands,"Allegra Marketing-Print-Mail;Allegra Marketing-Print-Mail centers provide marketing consulting, graphic design, printing, mailing and sales promotion products for small and medium-sized businesses, non-profits and institutions.;The Plymouth, Michigan-based company was founded in 1976 and has been franchising since 1977. The company offers a program that helps franchisees acquire existing independent printing businesses and convert them to Allegra-branded centers.","$400,000 ","$200,000 ","$25,000 - $45,000",Veteran Incentives;25% off franchise fee,25% off franchise fee,,68,375,,"Training Onsite: 3 days;Training at headquarters: 14 days;Additional Training: Virtual and in-person operations, sales and marketing training;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;National Media;Number of employees required to run: 4"
https://www.entrepreneur.com/franchises/pauldavisemergencyservices/333883,318,Paul Davis Emergency Services,Emergency restoration,#318 Franchise 500,"$64,490 ","$188,830 ",+5.0% +5 UNITS,,1966,2009 (7 Years),"7251 Salisbury Rd., #6 Jacksonville, FL 32256",Rich Wilson,,"Paul Davis Emergency Services;For property owners affected by fire, water, mold, storms or other forms of property damage, Paul Davis Emergency Services offers rapid-response mitigation services such as emergency board-up, water and fire damage cleanup and mold removal. The company began franchising in 2009, sister company Paul Davis Restoration has been franchising its insurance-restoration services since 1970.","$100,000 ","$55,000 ","$39,000 ",Paul Davis Emergency Services offers in-house financing to cover the following: franchise fee,"$5,000 off franchise fee",,217,318,,Training Onsite: 7 days;Training at headquarters: 18 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Internet;Security;Field Operations;Marketing Support;Ad Slicks;National Media;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/flowertent/334056,319,Flower Tent,Flower stores,#319 Franchise 500,"$30,850 ","$69,600 ",+4.1% +4 UNITS,+3.1% +3 UNITS,1992,2009 (7 Years),"PO Box 1675 Kingston, PA 18704",Thomas Ansilio,,,"$250,000 ","$150,000 ","$20,000 ","Flower Tent has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",10% off franchise fee,2015 - 406;2016 - 319;* Not all years were ranked,,,in the following regions/states;See List,Training Onsite: 2 days;Training at headquarters: 2 days;Ongoing Support;Purchasing Co-ops;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Ad Slicks;National Media
https://www.entrepreneur.com/franchises/saladworks/312082,320,Saladworks,"Salads, sandwiches, wraps, panini, soups",#320 Franchise 500,"$513,159 ","$532,814 ",,+3.8% +4 UNITS,1986,1992 (24 Years),"Eight Tower Bridge, 161 Washington St., #300 Conshohocken, PA 19428",Patrick Sugrue,Restaurant Co. LLC,"Saladworks;Saladworks was founded in Cherry Hill, N.J., in 1986 and began franchising in 1992. The franchise's menu features signature salad recipes along with a create-your-own-salad option, as well as soups and sandwiches.","$1,500,000 ","$400,000 ","$30,000 - $35,000","Saladworks has relationships with third-party sources which offer financing to cover the following;startup costs, equipment, inventory",,,272,479,worldwide,Training Onsite: 16 days;Training at headquarters: 4 days;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media
https://www.entrepreneur.com/franchises/fetchpetcare/306993,321,Fetch! Pet Care,"Pet-sitting, dog-walking",#321 Franchise 500,"$37,000 ","$44,300 ",,,2002,2004 (12 Years),"7086 Corporate Wy. Dayton, OH 45459",Paul Mann,,,"$25,000 ","$15,000 ","$19,000 ","Fetch! Pet Care has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs",25% off franchise fee,2007 - 498;2008 - 321;2011 - 166;2016 - 321;* Not all years were ranked,,,throughout the US,Training at headquarters: 4 days;Additional Training: Training manual & video;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;Absentee Ownership Allowed;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/humanhealthymarkets/334215,322,HUMAN Healthy Markets,Healthful-food distribution,#322 Franchise 500,"$64,397 ","$109,897 ",+2.5% +4 UNITS,+42.8% +68 UNITS,2008,2012 (4 Years),"4641 Leahy St. Culver City, CA 90232",Sean Kelly,,"HUMAN Healthy Markets;Sean Kelly and Andy Mackensen founded HUMAN Healthy Vending with the goal of increasing access to healthier foods and drinks. HUMAN stands for Helping United Manking and Nutrition. In addition to food and beverage vending machines, the company has expanded its offerings to include a micromarket opportunity, installing self-service kiosks in office buildings, as well as a snack-of-the-month subscription service.","$75,000 ","$75,000 ","$39,900 ","HUMAN Healthy Markets has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",10% off franchise fee,2014 - 281;2015 - 361;2016 - 322;* Not all years were ranked,,,throughout the US,"Training at headquarters: 4 days;Additional Training: In Southern CA or Miami, virtual coaching, 4 months, webinars, ongoing training;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Regional Media;National Media;Number of employees required to run: 1 - 2"
https://www.entrepreneur.com/franchises/colormemineenterprisesinc/282223,323,Color Me Mine Enterprises Inc.,Paint-your-own-ceramics studios,#323 Franchise 500,"$134,300 ","$174,800 ",,,1992,1995 (21 Years),"3722 San Fernando Rd. Glendale, CA 91204",Mike Mooslin,,"Color Me Mine Enterprises Inc.;Founded in 1991, Color Me Mine provides would-be artists with the studio and supplies to create their own ceramic masterpieces. Children and adults visit the studios, taking their pick of more than 300 pieces and 60 colors. The staff guides them through the painting process, and then glazes and fires each piece for later pick up. Color Me Mine offers birthday parties, showers, team building activities, workshops and fundraisers, either in the studio, at home or at school.","$200,000 ","$30,000 - $60,000","$30,000 ","Color Me Mine Enterprises Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,,225,431,worldwide,"Training Onsite: 5 days;Training at headquarters: 7 days;Additional Training: Semi-annual workshops, online training;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Absentee Ownership Allowed;Number of employees required to run: 2 - 6"
